cookie_id,session_id,last_action,user_name,conversion_id
e3e21bf6-56ac-40a9-a28c-19ebc4310c3e,8a05148c-dab1-487f-b637-505a2ec141f0,2021-08-21 16:41:00,,
63f132ac-95b3-42d1-8d71-e93891266690,964598ec-2a2a-439e-90ec-9538106b6543,2013-03-26 17:09:22,,
03e59e3c-6e78-4dd9-9a55-d93704620d6e,b3c66053-8fbf-4c10-9d43-390bc1feecfd,2014-03-03 07:16:56,kcameron,
e49b313b-1cc2-452f-b9c8-c2f3a0cb02b1,5b8c386e-d64e-4318-85c1-250bb4098a66,2014-01-12 16:30:36,,
b4548528-05d3-44eb-a3d7-ac9cbb6fd9e3,20d5585f-21cb-4ef6-a779-833e49b12153,2016-05-01 17:49:29,,
b451f88a-7b60-48e5-ab3b-d4005c4af978,d963c190-267e-458a-b518-2ff1ab12704c,2013-01-24 00:52:18,thompsondeborah,"x1273,x4473"
bdc75b56-40b2-4c8c-b28e-4fb258234e97,1307862a-d991-44e4-9a3a-7e1cf3da9652,2016-07-15 03:05:28,,
3bcddfbc-f17b-4e66-bb9b-e9f7fac3fe5a,ac9e2895-62e0-4f14-b342-a8c538d40c56,2016-01-12 01:31:09,yeseniawatson,
b8b34317-d4e6-4782-a5fc-c0fb658391c8,24bc6654-5cd0-4976-8ac9-3d626daf199d,2022-01-01 18:54:43,,"x7927,x9746"
91160c7c-cc57-421c-9c72-20cc0c47054a,7ff1b8b4-0301-44a2-af55-9ff425dde4db,2015-04-25 04:13:26,mariegardner,"x1011,x2165"
b621caa8-1a99-406f-a217-f69e2dc2d67e,c5ab86f5-a676-455b-a9c5-634d9ab5c364,2018-01-07 23:50:28,robert90,"x3299,x815"
a5509feb-cdb1-4257-a600-c87b3821aeb9,abd25ddf-7a18-4137-bc0d-74b1c24219f6,2019-03-21 20:42:46,robert86,
c5c3dd61-56d6-40a6-9cc6-01feba73d630,9cf82e39-b2df-4ad1-8d09-e55f107eccca,2016-05-28 01:04:29,hoganmichael,
2c2e4ddb-3824-4481-a9cb-ec2209bbc7d2,0e858568-5ac9-4022-8394-b04c4cf90df5,2014-02-22 18:28:26,brian56,"x6591,x3260"
7db1c640-3de3-4dd5-a848-971103ddcc0c,f5092dde-591e-4114-9a0c-59531f7cfb98,2017-10-25 09:18:43,nfitzpatrick,
5ce440d9-bd2a-489f-8a60-72cc7e93c5b6,4108147e-8288-402f-a7cb-77a9960a5b62,2015-05-25 13:56:34,,"x7240,x8662"
35b06abd-7159-43b6-ba8e-068198217f16,fc9fa8ca-68d7-4c8e-921a-bbcf34478095,2021-02-28 08:32:10,,
28d3c171-e5fb-44bd-9a1d-160c055b8470,829dda53-3edc-4c76-bc6c-2a7c200dbe20,2014-02-18 07:39:09,zthomas,
866ee2f8-2083-4184-9874-2ad46f4caefd,18d6e50f-bba4-45d3-997a-fab6c03f56f2,2019-08-29 20:22:47,hibarra,
268c6f75-bf7e-4058-acbd-58f0be175930,5af4b4f6-e3b1-4810-ad5a-81fd74a93b67,2014-02-15 01:26:05,,"x7392,x7494"
ee964cf6-5708-4297-a3c1-c69a315f1825,fe322d86-bd59-48c5-8c68-092a1d8cc88d,2017-11-27 06:09:01,,"x518,x3023"
bce5fcf1-861e-45a6-a826-3b2b209e3891,6696d032-8afd-411b-bf90-0ab6aaa96cb6,2022-04-24 13:10:18,,"x2022,x6031"
be6363b8-eca8-4b58-887f-5064939bccc4,5417cc3d-a760-4436-9a26-ff5f64bef5ea,2013-01-14 17:16:13,,"x3324,x5948"
ec53c8ec-6832-4626-a40e-69e4730e2266,37635651-6c2a-45ec-8bb4-52e06631e90d,2020-07-26 01:58:06,danielpage,
b5ba1729-87bc-41ff-9d27-85843d0cd3c2,66986e9c-2ab3-4020-b454-cd8d076dadbd,2016-03-03 23:30:11,mdowns,
32d3f2ba-622f-448f-abe6-e441350a7661,2813deca-98f8-415b-8382-0ebb61c13f0b,2015-04-30 02:43:45,xgross,
cd81f5cc-1da6-4aae-ad88-e6324bef2924,50d8adc9-daee-4deb-b22f-0dd90cb968e4,2020-04-21 06:37:23,martinkathy,
08fd3220-8c3d-4005-b56c-5db906101018,fe326015-8df8-499e-a0d3-88932b5124ae,2020-11-17 22:26:18,,
2e93be7d-380a-4223-9ae6-e4b926db25a7,67bdde06-32bd-4ec6-b724-83270c6a3d34,2021-06-24 20:04:29,benjamin01,"x5813,x8248"
f9f30a02-9bf9-48ef-b94f-ea19d298dddb,887335f6-e577-4441-ace3-f6ecc12eb329,2014-03-22 00:02:44,michaelmendoza,
5b34c2d3-ff8b-46a5-a6c8-02297db5b68a,00ce1e24-b52c-4eb9-a648-e69d6b386a42,2017-07-24 20:23:46,manuel49,
d0425c99-13a9-4992-a92d-92b6f2ebeb59,4653ffed-9b41-4eac-929d-a4bb9759333b,2019-03-12 21:22:07,,"x4430,x725"
35b4ee69-b542-4ad7-b906-ab4719e67197,0ef37052-7938-4a90-af95-43d167816c2a,2021-01-02 15:53:49,,
65d52823-1744-43c4-95b6-b0f388c85869,f9bb72da-db68-4555-b5db-a31c50264d46,2017-08-22 19:02:17,youngdavid,"x960,x7289"
dc2b76f9-7173-420f-9108-cb51bee97609,73919574-b825-4942-b424-349ed346ca6a,2016-12-28 13:45:32,,
0085b5e0-cc48-42b3-bbb9-8b1b2ba08da5,37d6e8c1-ea72-4ce2-ac76-899e86f25e31,2012-06-11 08:04:59,zgay,
87c9b453-bcf9-4dc4-a30b-af3ba3a9b700,2781d45b-3296-4114-acb0-f96d0bdd6cde,2019-01-13 10:28:07,,
667c19a5-6e17-4004-acf9-296e49ea6f46,8f67c434-3dca-42a9-8169-e0995465c980,2018-02-05 20:57:35,dana80,
8fe6b638-f364-424a-af94-4dfd12b45c9d,9d1a5098-0426-4919-a3af-54aa7ad3df9c,2018-03-20 16:31:14,,
3b2a849a-61bf-4138-bf5f-ee3dd5bf2a7a,eca873bf-afde-40f2-a60b-c0c2dbbf8124,2014-07-11 09:52:32,donald90,"x1189,x8592"
4897074d-558b-44e5-a259-c89a0e4bf64f,eb775f5f-826e-482f-ace5-4fa7622dcb43,2013-07-07 21:59:48,,
8f79c681-ae2d-45c6-bc7c-798622bb9551,ec101fbd-98eb-4a99-86d8-ff79ab525b78,2014-01-12 23:16:20,,"x7614,x565"
ee2a6e21-e955-4177-8e9a-e4351dbd0afb,16ad346b-4fe8-4796-978a-218636550e67,2021-05-31 11:08:37,pheath,"x1343,x5897"
8dd0e004-9d0d-4443-9d6c-c0aaaaee1194,80d8efcc-040d-4ca7-a31e-7d195e1d4c4c,2019-01-17 12:08:02,,"x3054,x6172"
f0f7c881-9e67-49f8-b4f9-f293de13d6f3,c68ea7e9-3e56-4353-8308-00003a8e9355,2016-08-23 20:40:33,millerisaac,"x5301,x8548"
6fd6e3ae-0ba9-4c7c-a7ec-006852c4aa80,a9847673-067a-4306-a91b-a452c9372589,2020-07-05 12:29:27,owensdaniel,
708494fe-52b9-4dff-8c2f-23893ab82f3f,d3508f88-8a9c-4ff9-9049-68b1ad89107a,2014-07-10 00:27:05,,
69cc406e-36d1-4af3-a508-4d362b68ef7f,6bdaf809-05e1-4a10-9390-d92e41348d8f,2022-04-16 05:19:42,,"x4957,x5623"
5a3c9306-b4a9-4c44-9a7c-514e909ef666,f9b657d3-d6b3-431f-a0ab-6aab48867730,2015-08-25 13:24:11,,"x410,x4754"
93da85bc-aa02-4ab1-8253-05931048d9b4,7c60bccc-280c-4514-9166-bc5d385be8d5,2019-11-22 13:11:15,smithalexandra,"x5989,x9864"
84a1f972-5a93-4ab8-81ad-71a8de2b4be8,557e102f-8093-4c0f-b7d7-078d23303f5a,2013-05-20 16:46:45,,
5b540354-3bbe-4fc9-8fc3-b275fc770024,1e234721-0a27-4bab-8f81-4e689b4e2359,2013-03-17 01:00:39,,"x4863,x1794"
560fc0ec-d379-4fad-94b0-f82f5a67112a,4eb5ed59-0285-49f7-a8bb-ee6404e54344,2022-04-18 09:27:18,adrianmckenzie,"x6661,x5015"
9b329f11-0fef-4d5d-acb8-e27c4aa28e6d,581ca13c-cb67-4374-99a2-f8379da4da8c,2021-02-16 06:39:52,,
d927b5b4-51cd-42af-844f-21a3cd2bd2d8,e90168f2-6ad8-43d3-a49f-e8f9bb1f8a17,2014-12-16 00:47:49,mtucker,"x2857,x2778"
d4c0b7bf-00d6-4c90-b544-59e779076a8c,fb37b755-cb69-49e9-8987-829e66eebc47,2013-10-08 00:54:22,,
7ee217c6-566f-4bce-a36b-ce7cba57992e,ee5afab7-a3f6-4fe8-a8cf-9129d5916463,2013-08-12 08:27:30,,
75fb9ef8-a9da-43d9-a5ae-78006de3868e,6801041e-d24b-4b53-b845-2cc78fa9d2cf,2020-07-27 03:56:24,leslierichardson,
204757d4-5fdc-44ab-9d18-35577dbec2e9,aa15e2a3-5d5d-47b2-b718-7e0305f9fd5c,2019-11-11 10:58:43,kochangela,"x9645,x9442"
bf3a88ed-ce93-4312-a374-13766162c882,76e2a06f-3852-4b1c-b987-eadf091268c2,2021-03-25 13:46:13,,
1672ad04-8cf2-421d-b825-16daf04edfde,6d220be9-c867-405c-9202-eda4e3498a93,2022-05-27 07:22:04,,
c34b8d97-2b8a-4967-bc08-b0e80f8f7d1c,cd34ae91-7b61-4ebe-8500-6fc0d1419e81,2019-05-21 15:51:37,davidparks,"x3745,x5112"
d822dc9a-8bbd-48b3-9654-44e4dfb7d556,62d7cd68-04d9-4b97-8ace-0220cfe1148a,2019-07-15 08:26:47,,
170983f7-f2a2-4385-a582-7b9f1638a92b,401a4a89-d526-44db-8e22-8110ab539197,2022-03-04 08:05:24,,"x6067,x2716"
2298aee1-378b-4469-8a9d-ff74da10cf14,9244bc04-b369-4f44-9cca-a0a645a66a17,2016-09-06 23:11:01,,"x2896,x1633"
4ebe51f0-dcdd-4bf9-8d38-b54d02feccea,f3e0ad90-7164-48c8-a31a-0679d3faaa80,2021-10-29 13:32:33,,"x3762,x9363"
f3cf9ce8-c4f6-4973-82e0-54ee771ffbe2,290e57ce-83d8-4cea-aafc-195ab81a11a1,2016-07-24 03:25:47,mallory01,
a3fdd819-570a-4200-8404-798417bfc86e,c11e6265-cfa8-40a6-8318-5ac2daf9a553,2014-09-09 16:29:49,donald60,"x326,x5366"
7bd45997-3c30-44c4-9ad8-725d83d64519,33ffc33a-a0f9-47f7-9605-0703e1f4034e,2015-04-03 13:03:58,alexisvasquez,"x7583,x1610"
15ea42e5-4d96-466c-95ab-538b6e0e86ab,8fd9a21b-5bfa-4181-8188-5e4385b68164,2019-03-01 19:27:20,hfreeman,
d4464c42-56b8-4d4b-bf72-1721707ceeda,0310ec4b-0f85-4877-9f9b-baefeb548213,2017-07-29 21:41:20,,"x7795,x2187"
f8c9def2-e351-4191-97c1-14a34f8a8733,53321cc4-c1f4-4437-aa8a-da40c82b0bbd,2012-09-17 23:43:28,,
46b01b5c-2122-41d2-9a3e-5e8f2e89d1df,39ce5bfc-915e-4902-8978-d0f79c052fc7,2018-02-16 16:36:50,owenstanya,
26f4c611-f5b3-44f0-af97-8b47be9e5ee3,138e8c6c-d668-4fc4-9ae2-e804b58d8f8b,2020-03-30 12:31:04,,
3118f277-57d0-4fb2-9f98-c5142bd3e1ca,ea6de12f-ef81-4bf2-a6f0-4150d8413001,2016-11-18 16:06:55,,"x9663,x6861"
e972da01-62f3-4d26-85ab-e5d330e879e5,c4bfc2fe-6831-4a48-88d6-43a9d63160ab,2015-08-04 02:02:13,,"x2265,x3162"
db10645f-7e3c-487d-beb2-7f77c46c799c,05b502e6-973f-47cc-9631-edc9d2c7eae5,2014-03-23 16:56:20,aleonard,
aea40649-4f99-4462-bcda-d141d59f64d7,f74b01f5-41ce-41ad-bd54-01f7e628b20d,2019-12-18 16:55:20,,
25131dc0-2cf0-4fce-ab94-2db02428c2e8,d13e7652-23d7-46a7-a281-4214bd5e897b,2013-05-11 06:34:56,,"x5506,x4979"
a171a453-8a39-45ae-8a07-41fefd379a48,9a1b3c3f-bd5f-4f5b-b6fa-1a335a599b55,2020-03-22 08:07:58,,
096984f1-4fd2-4f70-a170-d8b8e8fb7233,6893dda7-a99f-434c-9436-d8193aa8a7f6,2021-04-04 17:28:34,,"x9193,x9081"
adcd6848-9dad-458b-afee-3d2897958d80,22931a1b-fb40-4ed1-9abf-bc7d367929ef,2021-11-13 23:09:14,stephen73,"x4010,x2555"
0286dc5a-b364-4a63-b312-e4f23942074f,41c0f15f-cc86-4919-b22f-95c8bc0790a0,2013-06-13 18:56:00,,
9eb46ca5-8e48-42d5-b3b5-429ae47226f6,614b2275-489f-4666-8b0a-f1d7bbb7eb1d,2021-02-09 22:32:36,philipford,
3cb9f57f-8032-4763-8b5c-7de24fc9a8ee,ab917d6d-7687-4237-91c5-6a810a43b4dc,2015-10-17 23:47:48,rachelschmitt,
96781885-6eb0-4fbb-879e-dee1d63c5751,ad5a73a1-206a-48d5-bf71-287477f81759,2012-11-13 14:10:46,,
2c6e594e-bf09-40be-aee4-5fc972576be0,bb03e2db-6cb3-4afb-88b4-95a10491fdcc,2019-12-25 17:15:37,,"x5007,x117"
51bd32e0-306f-4fb7-acfe-bbd0fb21494a,744d44ea-fe34-47e6-8c9e-b80eb5fc6cf0,2016-01-30 20:47:27,,"x3661,x8938"
3478c8a4-b83d-46c1-895b-2923421b77cc,e8374cbc-cc3a-4030-896c-c96192d60fb9,2015-06-15 23:13:04,matthewkeith,
0f5f5a3e-72a2-4c51-8075-eac03014b3ce,e8928f03-3fe0-438b-b9f9-fc47b2f10bc6,2019-08-07 03:58:53,,"x9950,x1313"
15544fc6-77f5-4eca-8aea-5015b5a2907a,72124b35-8a1a-4998-88ef-20e109acf3a1,2019-12-17 01:40:11,,
92424402-17e7-4380-ae24-69e75ecef8b1,efd1c2ed-e951-428b-8cdb-08fa2b5c8d4e,2014-07-08 06:47:07,,"x2318,x4596"
980832ff-cec2-4e31-bdee-c57a9a605335,99f2c238-0fab-43c4-9a38-31060fe5c7d0,2018-02-23 14:08:01,zhayes,
d05f0506-8d7b-48aa-b0a8-e0290a6696a0,74a554e4-978f-4cce-bf2b-d6e232358742,2017-12-26 00:49:35,,
4c51002a-283c-4949-a274-cd0927a0d4a8,7082da3f-a12d-42f4-a8f4-c0a3c2fd17e6,2021-03-30 18:16:55,,
4e061fac-b612-49ea-824e-a6d235b05d8b,7d7869d7-e618-419a-8438-64a4bd4c0928,2013-08-21 21:51:53,,"x8511,x6432"
b5f60a5c-a786-47dd-91cb-d0ee946c30b0,dd62c13f-d71f-4213-bf6b-d41b9b561275,2012-10-14 08:38:26,,"x9137,x2214"
bf39aec9-bb40-4bb7-bdb0-2719734515aa,35e95bfd-bdef-40d5-88d8-7c2cf8fa115f,2021-12-19 19:23:44,lhicks,"x4339,x700"
6b89951e-231c-4841-8dc3-e9ac42727e76,7f1cd0b9-13ac-4519-9ef5-9675f8010fec,2017-11-01 12:27:04,jroberts,
95c7ac5a-8d00-4ffe-a2eb-cabc2d5db258,5b615cd2-171a-44de-b2b3-c2a013421739,2012-07-01 03:52:23,,"x3657,x5356"
54f58dd6-4fb9-4070-9008-409b739baae9,94aa417a-0141-4ebe-84b2-305fe7825aba,2012-07-14 02:12:59,kochelizabeth,"x919,x6943"
d76a95f9-bfef-48af-8c9d-26920978efab,6f3ad855-e016-432e-b80a-dc7a9070383e,2014-02-22 16:14:12,umarshall,"x1783,x8251"
f4d0ecf2-e04f-489c-8d81-15f073fdccd4,b85402be-2530-49ff-a909-a862435b01ce,2021-11-16 13:38:41,,"x8375,x6458"
105d0d1a-3239-472a-bee7-4448060c8ed4,f1375a02-0dcd-4485-b2c4-b5be9ae73ae8,2017-03-03 07:31:40,,"x8889,x8263"
5898627d-ac36-42e4-8f79-2278c617884a,4f97f0b8-46fb-481b-8607-d703353c9b28,2019-11-01 22:26:49,nfuller,"x8522,x1402"
2901b5f9-27d9-428e-b8d4-02b1e03796d4,188b207b-f792-47d7-b702-851f0eb80d37,2020-12-14 10:47:56,,"x5978,x5102"
f3791bbb-bf39-45b5-bf3e-5eab24bdb814,57e78b06-ac47-4465-ab2d-33366a32f4da,2014-12-14 14:19:03,stephaniemeyers,
19062ad7-d134-421c-8217-72f75638bcea,cab626e6-0a73-4d90-8cff-52a4179ab1d2,2017-12-11 23:53:27,,
96188a1f-b6bd-42b4-be77-5745f84364ac,4335604f-17a8-4902-a174-94ad5b2d84db,2016-08-20 02:06:17,,"x5220,x283"
1f9742bb-337e-41d8-957d-032bc3079fc0,fb282bae-36bf-49d4-be56-1db84a2d2db9,2014-08-02 15:54:10,zpennington,"x3696,x1771"
8690b3dd-30da-4bef-89e4-a043699d2514,0d749b51-99b3-4eb4-8491-93dd7f86f684,2014-06-28 17:05:39,,
5f365d84-264f-4038-affd-0ff3d530838f,078208af-d40f-49fb-ae3c-761432a76d0f,2015-10-23 02:16:59,deborahlawrence,
75ff8e3a-ee38-49cc-83a9-80057ca35057,647ec3aa-fea0-4df1-9db6-c95a54fe4171,2015-09-12 23:51:30,,
bb564308-33e3-426a-9352-42607c237fc0,1ab5efa4-6036-4f23-8e29-8d6f8417d3d5,2018-01-26 15:00:04,,"x8879,x3083"
e352ff85-ce3b-402a-936c-9e628573a5e2,fc0e51ca-40cf-4a2b-912f-0accb5737aad,2013-05-26 19:36:18,alexander16,
54f9a5c1-874f-4cee-987e-3f32c55159b6,116d8329-2877-439e-ab4d-33b97232dc85,2012-09-07 03:53:57,,"x5809,x8508"
dca9f99e-797c-46f1-80cd-cf80e49f1d20,540cf126-1382-46bf-bca7-73b2c6a7d522,2016-06-01 10:52:10,operez,
99255af8-73ac-45ab-9948-2cb82e47caa0,c62cac56-ae32-4c7e-a0f1-8b185b5b164f,2015-07-07 08:29:28,,"x4979,x3109"
525c266a-3328-431e-aaa0-683577a59b88,5dbd814a-9462-46f4-a2bf-b97edebb2823,2012-07-01 18:24:17,,"x6441,x2922"
d6e9dab9-f171-4eaf-9340-f4de2ae9e960,9510ade3-3314-4e0b-9155-868413740ac4,2013-07-24 13:48:40,,
5534b898-2fd8-475b-a7cf-d9d5630b1804,5e6469fd-dbff-41f7-b30a-4fd3abe338c5,2016-05-10 17:08:50,qgould,
045fbdf7-ee7f-4edd-9917-8989ed6f59ee,d40b4d06-511c-4330-b35f-dd635d7e144c,2014-09-11 02:53:19,calvarado,"x5787,x4758"
9d149e4b-5d1c-4d02-9c1a-8b7fe78a29d0,8f92d9a2-ebab-467d-bee5-5f075a3a15a6,2017-12-27 18:25:17,aaron21,
736bf6b0-68ef-4cad-af16-e0517c05a7d0,628482c5-b1e8-49ce-a0c2-52ce543d5464,2020-05-12 23:08:56,joseallison,"x2012,x1529"
b5ddc06e-4420-4934-8614-900a22c3ad6c,2dfbda13-4a71-4bdb-a620-76bd80897461,2020-04-16 08:24:06,,"x7354,x8314"
83de2ed5-b405-4214-9110-b9d5d121ad20,be2d084b-060d-4260-8156-4afac6579300,2015-01-23 07:06:21,mathewstina,"x138,x7116"
e7a70c68-1137-41eb-8701-99b877701f9e,3576e543-63da-4962-95c1-95b98b68d6c6,2016-02-05 06:21:49,,"x4130,x8304"
0db8a5a0-82b3-4996-b839-b723b25b5ba5,7fcf2aa1-584f-4428-97c1-cccadf28b78a,2017-06-19 20:12:32,aaronmoreno,"x7779,x3076"
527dc703-5408-4bb4-8fac-561cc068cb71,8c8969d1-355a-4e14-b058-99665014472b,2017-07-22 03:22:22,agonzalez,
951af7fd-2055-4437-9409-e9a4cab56e42,46feb3ea-6d71-4acf-b72a-09fbd86037ec,2014-12-24 04:18:06,vaughansarah,"x4419,x5276"
4c496518-65f2-4ee1-82ad-bc3715ce5599,9ceb5ba6-4dd6-4bcd-83b5-8772d77f657d,2016-12-06 01:38:06,,
88258e4c-9a7f-4ab5-b38f-d26753539179,c9e7809d-bb6f-449e-82b4-beb63f288422,2015-01-11 12:56:48,,"x9933,x4664"
d0c20e26-0450-4a1b-abe6-265090693ccd,901dfaa8-8f3d-4f25-b3da-443b58a2c732,2013-03-06 11:24:10,,"x285,x8150"
e906569c-083c-4e4a-add0-388852e4f1a1,e9274457-499e-49fd-a8f3-82d9e1da4ae3,2017-04-03 15:56:46,,"x2007,x1226"
45ea9481-d376-403c-b562-3da4351613c5,c92c13a2-eb52-477d-b41e-21e11b356ea9,2016-04-16 06:23:46,luis28,"x893,x2687"
db7b68c1-c54f-47dc-8908-86492b3bfacf,3a0d86fc-1124-4458-8072-7c52c90df726,2021-02-19 21:48:55,,"x7986,x7242"
7700d117-a7a8-4ea0-8eaf-9cec8e5edfb3,8f698a4c-37c6-4d33-b5a0-87c3c0db3934,2015-08-22 06:42:57,,
4800a902-9fc0-4530-b7ff-8ead14c90ef9,e95cd0c2-e8cb-4e09-bfe0-aec03722cafb,2015-09-27 15:12:17,wferguson,"x5777,x6255"
b1712481-4957-4eee-b844-ea7eb3a9d9f4,33921273-20b4-4211-a6ab-c7aa758771b4,2021-10-12 17:35:11,laurascott,
d4ace356-6720-46b1-86f5-8cd3ba6caad7,4be38920-4d19-48d2-9711-89df853015af,2016-12-08 11:38:32,,"x9244,x1474"
af641e10-3cf9-4dba-966b-728bdb38f257,aae4bb3a-7771-432b-ae51-76ebdacffa59,2018-11-25 09:45:17,farmerjennifer,
e4b2fd76-e386-433a-813a-82b8877e303d,d1f980f2-8749-44e2-aeb7-fbf28c44c660,2020-04-18 13:52:37,lisamiller,"x7537,x9666"
78f1f143-83e4-4149-818a-275c7f72b46d,ad8c6e9c-47ad-45b4-9e31-11e573eaf37c,2018-08-03 19:59:03,,"x9400,x5960"
90336f1e-4cf4-4ec6-b1d0-ee774d3d30b0,82a0eedc-be44-47cb-87fb-7d498b5c186a,2015-12-04 02:19:49,montoyakyle,
e65e32ce-0ef4-4744-97ba-76c8418665ba,6126a589-84a7-484a-9f0c-19456948b169,2018-08-08 05:59:16,,"x7984,x7460"
cda41f92-c89b-4ed5-9855-fd06cb7f5384,f2ad7b18-ea3f-4c1f-97a8-7766572423ce,2017-10-15 16:37:22,diazchristopher,
c943ead6-14ca-4342-8622-0bced5bc03e9,8e42c017-d61e-44bc-a70a-18c774bea5f7,2014-02-24 00:38:29,samuelmccarty,"x4993,x4589"
ef8d7272-84b1-4279-b388-a0add6e4d66c,589983b4-003a-4e77-aea1-56500cb79c15,2019-04-26 10:52:59,,"x2451,x3147"
131cea13-74c0-488d-8eed-c411e68a4f92,4e25c5f6-6d54-436d-b69d-c05983172810,2016-08-05 10:13:11,mollybrowning,"x9806,x8095"
e03285e0-e78f-48d9-aa99-a7b7eb2713aa,48fe057c-4d34-4167-935b-e95439cb892e,2014-12-10 17:06:14,,"x5863,x3954"
1dd893dc-6c63-4577-bbc2-ffe4d88339c9,93e5003d-3cd7-46e4-a175-131265cb610a,2019-03-10 07:41:35,,"x7521,x2928"
31c8c512-f6e9-4786-a1be-59327b55cd0c,c4444f26-f59b-40cf-a539-3c36595649dd,2017-09-03 06:31:25,,"x8596,x3635"
14109a34-ea53-47bc-bb1b-f062e5222a9b,6e602597-042d-4e33-92bb-8a5dcf4c15e1,2014-08-06 15:31:24,,"x8619,x1426"
39823a8c-d26a-44b9-80ec-e0104bb73558,975d3683-4de3-4303-8659-9a9fe95bd6b9,2018-05-09 02:14:47,,"x5975,x2186"
c17c698e-f88e-47ac-bee8-c7d58c91420c,ff57abe7-d18b-4c6c-a81b-043a884ed2f6,2013-07-22 13:27:02,paynecindy,
e803dc21-a33c-45df-9c6c-129cea8e417c,60a05b62-d3d5-4959-b763-44e9e3ed6e83,2015-09-17 02:36:19,slopez,"x3859,x9279"
665b3889-a914-4725-ab2a-2b9b102b8d98,be109659-0909-4d31-81c1-65fc6a50500a,2018-10-09 11:32:19,vincentkristopher,
d4c736a8-2830-462a-a334-50388365e77e,7dd21b4e-3cc2-40b9-9156-6b1658de2cb5,2014-05-14 16:50:47,xherring,"x882,x8194"
93ab40f9-b814-4b63-8159-e60cec6a0e6b,80239998-34b7-408e-978a-9c7cfec9e7b8,2013-10-17 15:58:19,,
83bb818a-2759-4aa0-8137-278001037ebe,797893ae-4412-47ac-8f3b-10e6bf50fe0b,2022-03-09 23:28:54,patrickhawkins,"x1810,x7234"
d35249a9-0618-4dfd-a770-eae596354524,5cceedd0-994e-45f9-a188-1ec1a0a814fa,2020-04-03 10:36:35,jonesthomas,"x2999,x2679"
40ffdba6-ceff-49e9-bfb1-d7a4d7f346c6,24f435ce-8b7f-405f-9ccd-613884e2529d,2018-02-22 09:50:22,cortezbrendan,"x3056,x6822"
87efb5ca-87ec-42fb-8c73-13930ee05a77,8a25235c-0cf7-4091-82e6-7e4fff489da6,2018-07-26 07:03:06,griffinrhonda,
b50a19e8-ef27-458e-ae01-17b8146d26b1,a71d6833-8c71-4586-ad37-aa941d7464fe,2017-05-05 13:56:05,andreaharrell,"x8442,x1236"
ecd582c5-9645-4efd-b57a-8b2686c7cf38,b231a3cf-3c41-49d7-bb39-bae6563fda9a,2017-09-13 10:25:36,karenjackson,"x8394,x5941"
adc23a04-d9bf-4bf7-b51e-a6bb7fefc88c,3886aa67-be35-4aed-a137-b2082f75cc69,2020-06-24 19:28:41,debra24,
75d10d5d-9a11-4dd7-be0f-d6bb834ac981,6eb1b67f-bdda-49a7-a3e8-f84507492771,2015-08-09 02:40:25,,
ce87398b-608e-4103-a52d-79b263c928a2,4710ab8f-62fe-4752-873a-265749719564,2019-12-05 20:01:47,,
3618001b-2bcb-4276-b3bd-92f8ddb742ef,ee9f84bc-23b1-458b-95c7-606d74c8ffe8,2013-07-20 03:44:15,thall,"x6608,x9116"
c2f0ad1c-97a4-4582-89a6-fe2ae511a93b,2cece5b0-ff1e-4666-a186-e48ecce5fb6d,2018-05-07 21:13:05,,
58836d7c-de09-49c8-bcee-f908835c7e87,c446fb01-9676-4edb-9253-c951dc399baf,2020-07-12 09:05:40,,"x3723,x4112"
50b10d51-4455-4fa2-9698-9a9da618b7ae,bff7571d-5754-4c33-aca7-c0695a1630a4,2020-08-01 10:28:36,,"x1467,x2298"
e7d6bbb4-e153-4fc6-b627-5ce332804c68,da7eb2b8-b756-44f6-b1d5-085ee0510a51,2013-12-30 19:09:04,,"x5345,x5204"
7f7a28e1-1101-47a5-9dba-3be544e424a9,e0def6b2-c5ac-44fc-9dfd-2d6a5717ca91,2015-01-10 12:01:05,,
2a02b5c8-9739-4202-a565-78d0ae13971f,7a32a9a9-b617-4d01-a939-7716fa224127,2016-12-23 16:35:35,,"x5919,x8829"
dda28a39-d627-4653-9e12-912826a985d4,9bffd89e-fa1d-4fcf-b4bd-c649bdfcc75b,2019-03-24 16:27:07,bgarcia,"x2971,x3646"
0e1f326a-b7f3-4ad2-ad32-b2a8ffff1ca4,7161d1da-8b1d-4b33-ad4b-f89c2386fe6b,2015-06-11 03:04:18,rsanchez,"x9231,x5021"
ca9cdf2d-ab68-4f7f-85c6-3bfe8f62ff7b,88d28d86-7b3a-41a2-bc42-2cf6eaa4645f,2017-08-05 08:00:11,,
5f704229-20d4-45ec-89ac-2dc9c1eec4f7,7eacc352-5d88-4fd7-9177-320de4534276,2019-04-22 08:48:28,,"x8122,x2209"
63b71114-b4b5-4f70-8b59-1beeca5f565a,3d74df2e-9497-4ad6-956b-e4e9dc0690ef,2017-08-16 01:34:20,taylor85,"x9017,x8792"
4f6c73b5-adc9-47f5-9de2-13f0689887b2,57bd0955-5342-4e18-b3ed-14ae1caa3977,2012-08-04 16:11:18,karenkemp,
55c52aae-199d-4123-9fdf-bc2b5b29006a,b3a15994-8183-453b-8e5a-4aa3d686ed5f,2018-06-25 15:57:47,daniel87,"x9525,x3119"
fef2e639-9324-4259-a372-20cf1fc1ccac,c84aa922-6d2e-4436-92b1-05ba86ed80c6,2020-12-19 03:19:51,,
