session_id,client_ip,client_platform,canonical_url,domain_name,app_id,device_id,events,start_timestamp,start_event,end_timestamp,end_event,session_duration_sec,user-agent
8a5429a2-77ff-42b5-a3a2-02effce0cc51,36.162.63.39,web,https://www.martin.com/,drake-willis.com,health_services,,26,2013-12-03 10:34:43,CompareProducts,2013-12-03 10:56:39,SingIn,1316,Opera/9.11.(Windows CE; ber-DZ) Presto/2.9.177 Version/12.00
1a498fbf-43a1-4a22-ab4a-f971464ac64b,131.100.76.247,mobile,http://white-jordan.org/,kaiser.net,health_services,54AF7D9815780410,30,2014-03-12 06:37:00,SingUp,2014-03-12 06:58:23,ProductView,1283,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/57.0.839.0 Mobile/86U952 Safari/536.1"
30f6f72e-f3e6-4d11-9a7e-1870eba3ccda,211.193.87.108,mobile,http://perkins-ballard.com/,garcia-jones.com,travel,DE2459719FE4EED8,22,2020-03-24 22:40:31,Search,2020-03-24 22:43:10,DiscardCard,159,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; oc-FR) AppleWebKit/534.27.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.27.2"
6b8a7a52-f146-4144-9bc5-eb997bf26117,212.161.33.251,web,https://www.knight-gardner.biz/,novak.org,health_services,,12,2013-11-22 21:46:08,SingUp,2013-11-22 21:58:49,Purchase,761,Opera/8.12.(Windows NT 5.2; nhn-MX) Presto/2.9.163 Version/10.00
03fc976c-3708-4e31-a3aa-5764c37b1f42,176.148.17.241,mobile,https://love.org/,spears.com,health_services,05458B705794A0D9,7,2016-12-17 17:12:22,CompareProducts,2016-12-17 17:39:33,Whishlist,1631,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.1)
4f0d1b33-5c1f-4187-97f3-94ae006096fe,75.39.168.253,mobile,http://www.mercado.com/,reid-patton.info,health_services,F0261488F1F1DBEA,19,2017-08-18 11:28:32,SingIn,2017-08-18 11:52:21,Whishlist,1429,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.1)
d981c5ad-eb87-4c2c-aadb-b60ef3317e87,48.26.99.200,web,https://www.hernandez.info/,miller.biz,health_services,,9,2017-10-20 22:10:17,Whishlist,2017-10-20 22:23:41,CompareProducts,804,Opera/8.11.(X11; Linux i686; nhn-MX) Presto/2.9.184 Version/12.00
68faf814-d4c5-4b1b-8a70-1e2a1e58a1db,197.218.213.218,web,http://ryan.org/,vargas.net,health_providers,,12,2022-01-17 09:39:28,SingUp,2022-01-17 09:58:13,CompareProducts,1125,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/53.0.832.0 Mobile/15K451 Safari/535.2"
fc61c4b6-62b5-4e17-a3fa-11de87270d00,78.224.56.205,web,http://www.poole.net/,pruitt.net,health_providers,,10,2021-12-16 05:12:54,Whishlist,2021-12-16 05:38:25,Whishlist,1531,Opera/8.11.(Windows 98; Win 9x 4.90; szl-PL) Presto/2.9.177 Version/10.00
35164fcd-75f6-41ce-ad0b-6aa741f93586,199.138.35.147,web,https://lewis.com/,lewis-ford.com,health_providers,,28,2014-10-07 22:44:03,Purchase,2014-10-07 23:06:16,SingUp,1333,"Mozilla/5.0 (Windows CE) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/33.0.861.0 Safari/534.1"
85aca8dc-8266-4ae1-b7d2-fb6d799f0295,162.154.109.10,mobile,http://moore.com/,knight.com,health_services,3E5C5C13DEB07515,21,2012-09-20 06:20:55,SingIn,2012-09-20 06:48:06,CompareProducts,1631,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_0; rv:1.9.2.20) Gecko/9179-11-15 01:14:57 Firefox/3.8
05416c82-c83e-42fd-9849-2d4edfd11161,160.237.253.29,mobile,https://guerrero-ramirez.org/,simmons.net,travel,44618C3722C488F0,5,2018-06-19 07:32:03,Search,2018-06-19 07:57:48,SingUp,1545,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_5; rv:1.9.2.20) Gecko/9110-12-28 10:46:58 Firefox/3.8
3fb83bc0-f281-4e9f-89b7-8f4dacee02f3,82.95.173.159,mobile,https://flores.com/,bowen-wolfe.biz,health_providers,658C9B8643113E23,20,2022-01-28 00:08:30,SingUp,2022-01-28 00:17:29,SingIn,539,Mozilla/5.0 (Windows NT 4.0; kk-KZ; rv:1.9.2.20) Gecko/8618-08-28 06:46:01 Firefox/3.6.8
4f375f9b-9408-4be5-aa93-3ffd09ff22a3,116.183.18.63,mobile,https://smith-anderson.com/,landry-young.com,travel,DB8F34C0291E23A0,8,2013-10-13 22:47:08,DiscardCard,2013-10-13 22:59:01,ProductView,713,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/28.0.820.0 Mobile/11I817 Safari/536.0"
74776325-a073-4a02-88bc-bba44ee46def,146.112.22.30,web,http://green.com/,owens.biz,travel,,30,2018-01-10 11:21:08,CompareProducts,2018-01-10 11:28:20,Whishlist,432,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_5) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/60.0.826.0 Safari/536.1"
f636e5c8-4c6f-4b84-93a8-f88a28502585,174.33.225.66,web,http://malone.com/,williams.com,health_providers,,25,2021-08-31 04:11:55,CompareProducts,2021-08-31 04:32:57,SingIn,1262,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3240-11-28 10:29:14 Firefox/3.8
a7bef5a4-a19c-48dc-bdc4-a5b794881122,148.235.238.20,web,https://harris-martin.info/,shaw-adams.net,health_providers,,18,2021-12-23 19:58:27,SingUp,2021-12-23 20:12:09,SingUp,822,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/25.0.839.0 Safari/531.1"
e8702e77-dffd-4682-a715-981f88f358d8,215.217.13.241,mobile,http://sanchez-vincent.biz/,kelley.com,health_providers,F1FEAEB357F1BAA3,29,2018-03-03 19:37:30,DiscardCard,2018-03-03 19:56:38,DiscardCard,1148,Opera/9.34.(Windows 98; doi-IN) Presto/2.9.165 Version/11.00
0ea73ef5-0b7b-408b-8441-2289c280fe3e,42.200.68.144,web,http://www.foster.org/,johnson-ward.com,travel,,13,2012-09-20 10:11:46,Search,2012-09-20 10:17:56,Search,370,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/47.0.887.0 Safari/533.0"
6b13bb42-853c-4057-bf62-083c2083c710,81.255.83.187,mobile,https://www.harris-green.info/,james.com,travel,4F9F7D916E35F8D2,28,2014-07-06 15:50:04,PageView,2014-07-06 15:55:47,SingIn,343,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_7; rv:1.9.2.20) Gecko/8370-01-30 23:28:09 Firefox/3.6.5
77b76ced-47a3-4a84-9dbe-709e7b36c454,216.249.197.117,web,http://cuevas.com/,jones.com,ecommerce,,8,2018-08-28 06:07:13,Whishlist,2018-08-28 06:23:22,SingUp,969,Mozilla/5.0 (Android 7.1; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0
4e80654f-2eaa-4cc5-8a6c-3a585b43689a,82.22.15.109,mobile,https://white-landry.org/,brown-lawrence.info,travel,9F38A2717919D98B,26,2015-09-29 09:54:39,Whishlist,2015-09-29 10:05:50,CompareProducts,671,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/36.0.877.0 Safari/533.0"
ab4c1443-6a4c-404c-afe9-d0d557d4aeb1,139.127.73.165,mobile,http://www.morris-mosley.com/,pittman.info,travel,9C4C53693EDE5D36,25,2018-06-22 09:18:47,Search,2018-06-22 09:47:08,CompareProducts,1701,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.1)
b0ca5b77-3dfd-4ad9-903a-e4b5c18233a4,95.105.157.89,mobile,http://www.harvey.com/,day-freeman.com,ecommerce,D32162B0835AEDC8,17,2013-01-07 18:35:09,SingUp,2013-01-07 18:58:59,ProductView,1430,Opera/8.74.(X11; Linux x86_64; iw-IL) Presto/2.9.184 Version/11.00
3878ac4a-8ff0-4488-9380-55f28d6899ab,91.206.248.182,web,http://espinoza.biz/,davis.info,health_services,,18,2019-04-19 06:02:13,Whishlist,2019-04-19 06:15:05,PageView,772,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/56.0.868.0 Safari/532.1"
8c2e97ba-e838-4ab8-94dc-8a8e165d2a9b,199.51.43.143,mobile,http://lara-jones.com/,scott.com,health_providers,1C34440A2F44872F,27,2019-03-14 07:10:35,Search,2019-03-14 07:40:24,Whishlist,1789,Opera/9.19.(X11; Linux i686; uk-UA) Presto/2.9.160 Version/11.00
5eae106a-367e-4591-84d6-bfdb9c70399d,119.181.54.14,web,http://www.fox.com/,glenn.com,travel,,10,2018-02-07 11:23:06,Search,2018-02-07 11:48:18,Search,1512,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_4 rv:2.0; mr-IN) AppleWebKit/533.7.7 (KHTML, like Gecko) Version/4.1 Safari/533.7.7"
33129caa-a273-4ba4-9d39-a18dc3f9f7df,128.43.55.191,mobile,http://thompson.com/,gonzalez.com,health_providers,D0197E57DD5724C6,25,2019-09-01 00:44:34,SingIn,2019-09-01 00:46:24,CompareProducts,110,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/5.0)
3a76050a-edf9-4311-aac5-9731a86cd9e6,211.11.215.106,mobile,http://rogers-mercer.org/,williams-aguirre.net,travel,55A601CFF2BAB9A9,15,2015-07-21 06:49:40,CompareProducts,2015-07-21 06:54:39,CompareProducts,299,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/15.5j0448.0 Mobile/07P827 Safari/534.2"
e94b7212-f9e1-4ae8-a691-6328b661338c,90.104.80.176,mobile,http://www.bush.com/,griffith.org,travel,A976B6038A527694,23,2017-04-08 06:06:50,SingIn,2017-04-08 06:09:41,ProductView,171,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.1)
ea751a7f-38c5-458e-9261-626e2c1df6b7,110.100.88.143,web,http://boyd-martinez.com/,jacobson.com,travel,,26,2013-04-19 21:09:34,CompareProducts,2013-04-19 21:19:07,DiscardCard,573,Opera/8.69.(Windows NT 5.01; de-LU) Presto/2.9.164 Version/12.00
27d85f94-7c82-4f42-ab7b-58a61a8fb6ed,217.236.196.115,web,https://hill-mcgee.com/,patel.com,travel,,8,2018-04-30 05:25:37,SingUp,2018-04-30 05:48:29,ProductView,1372,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.0)
a2cad2cb-32e9-4fd8-90d4-397765bcdbf2,193.47.89.10,mobile,https://www.palmer-graham.com/,walker-rios.biz,ecommerce,C4A4E40FD27A16F0,5,2017-02-02 00:02:23,PageView,2017-02-02 00:18:17,Search,954,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.1)
14482af7-087d-40f1-8ccc-02912c1091cd,221.121.79.204,mobile,https://wilkerson-garcia.com/,garcia-thomas.com,ecommerce,D52FBD0ED4D11761,2,2017-03-11 08:29:09,CompareProducts,2017-03-11 08:55:30,ProductView,1581,Opera/8.58.(Windows CE; tcy-IN) Presto/2.9.167 Version/12.00
26f2fb3a-d0a8-4481-b9bf-67f2a9c51196,176.243.130.160,mobile,https://miller.org/,robertson.info,health_providers,775CBC2C08252784,14,2012-07-03 08:23:34,Search,2012-07-03 08:38:12,PageView,878,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/57.0.801.0 Safari/536.0"
59ddfc4d-bd86-44b6-ae89-27c0aa07ea65,41.116.50.191,mobile,http://www.weber.net/,nichols.com,ecommerce,957237D1AC4717C6,16,2013-09-16 07:33:47,Whishlist,2013-09-16 07:52:04,DiscardCard,1097,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.0)
53295137-11c4-4ca9-b4d9-322ea9ac22a8,188.57.220.171,mobile,http://spencer-bender.org/,walters.org,ecommerce,D0B1BE468E56A3AA,27,2021-10-16 02:24:06,Search,2021-10-16 02:36:24,PageView,738,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.1)
5bca06ad-ccdd-486e-9ffb-6d15a548d360,173.21.205.219,mobile,https://brady.com/,rios.org,travel,66E29CA0CB1A2C13,28,2014-11-21 00:59:11,SingIn,2014-11-21 01:18:39,SingUp,1168,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/30.0.818.0 Safari/532.1"
e2dd3772-2cf7-41ad-aa7a-85265cf3ece5,195.238.189.123,mobile,http://burnett-bean.com/,goodman.com,ecommerce,769FA917D3FC061C,15,2016-03-16 23:13:21,DiscardCard,2016-03-16 23:30:21,Purchase,1020,Opera/8.62.(Windows NT 4.0; ar-JO) Presto/2.9.183 Version/12.00
a8171d79-61d3-4b00-a323-af86e1878158,82.147.207.186,web,http://taylor.com/,swanson.com,travel,,21,2012-07-27 18:50:49,Purchase,2012-07-27 19:17:04,ProductView,1575,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_4 rv:6.0; ur-IN) AppleWebKit/534.39.5 (KHTML, like Gecko) Version/4.0 Safari/534.39.5"
03d25180-5e15-4053-89fb-a45fbb0d3f73,142.222.50.175,web,http://www.watson.com/,snyder-dunn.info,health_providers,,15,2017-11-04 00:20:06,DiscardCard,2017-11-04 00:40:40,PageView,1234,Opera/9.83.(Windows 95; fa-IR) Presto/2.9.170 Version/10.00
cfad8b54-298b-47b9-9590-c38f3e2f88aa,147.128.221.88,web,https://hernandez-gilmore.org/,ramirez-pierce.com,health_services,,23,2019-05-17 21:42:40,ProductView,2019-05-17 22:02:53,SingIn,1213,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0)
e38011e0-65b8-4072-941e-120d9a853ed1,211.219.34.161,mobile,https://casey-woodard.org/,cox-thomas.com,ecommerce,A112D091F12E0C9E,22,2022-03-05 03:49:40,Search,2022-03-05 03:55:54,SingIn,374,Mozilla/5.0 (Android 7.1; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0
03b6f413-2c49-4910-b247-11f669987d5e,176.3.91.153,mobile,http://www.burnett.net/,west.com,ecommerce,2EAC156928EC87A8,20,2014-01-17 02:25:57,CompareProducts,2014-01-17 02:45:31,Whishlist,1174,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.39.4 (KHTML, like Gecko) Version/5.0 Safari/532.39.4"
e660ee3c-efa2-4c21-954e-dba88b2172ce,75.3.19.130,web,https://www.diaz-sanchez.com/,gonzalez-wall.com,health_services,,3,2016-10-27 03:55:58,Purchase,2016-10-27 04:05:29,CompareProducts,571,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.40.5 (KHTML, like Gecko) Version/4.0.2 Safari/533.40.5"
0844ba61-c605-4d62-95bc-fb66e1e63b3b,101.226.250.117,web,https://www.gallegos-johnson.com/,jackson.info,health_providers,,26,2015-08-26 09:54:38,ProductView,2015-08-26 09:59:56,CompareProducts,318,Opera/9.49.(Windows 98; Win 9x 4.90; hi-IN) Presto/2.9.165 Version/11.00
f467d192-6fce-437d-8875-302891f37b5e,199.20.217.84,web,http://www.porter-ortiz.com/,bradford-hanson.biz,travel,,11,2017-12-30 07:56:25,Purchase,2017-12-30 08:10:57,Search,872,Opera/8.23.(Windows 95; byn-ER) Presto/2.9.182 Version/12.00
f912dc38-3d1e-4535-9efa-e5e1748aa63f,171.107.255.97,mobile,http://jimenez.com/,perez-melton.com,ecommerce,1802693FBA72251A,28,2019-09-27 12:41:34,CompareProducts,2019-09-27 13:04:27,SingUp,1373,"Mozilla/5.0 (Linux; Android 4.3) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/42.0.842.0 Safari/536.2"
90af7327-2b16-40b7-bec1-1ec3fb1d97fa,104.207.216.32,web,https://www.gomez-swanson.com/,randall.com,health_services,,11,2016-01-11 18:54:33,Purchase,2016-01-11 19:03:58,DiscardCard,565,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.1)
0bd31f56-984c-488a-ba27-283e83db7bd2,83.231.241.206,web,http://stephenson.biz/,rivera.org,ecommerce,,16,2012-11-12 21:21:56,Purchase,2012-11-12 21:39:54,Search,1078,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; sw-TZ) AppleWebKit/532.16.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6532.16.6"
d3bb7423-d90d-4faf-9d28-3516cd1e34c1,31.123.12.151,mobile,https://www.barnett-beck.com/,miller-salazar.com,health_services,099C866934C5D302,2,2013-03-10 05:20:48,Search,2013-03-10 05:39:41,SingUp,1133,Opera/9.75.(X11; Linux i686; ce-RU) Presto/2.9.178 Version/10.00
258b53ae-b31b-4ee4-a6ef-54a4b4ecb557,70.77.203.245,web,http://www.kerr.com/,jackson.com,health_providers,,8,2016-07-01 19:14:24,Purchase,2016-07-01 19:33:25,ProductView,1141,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3 rv:6.0; nso-ZA) AppleWebKit/532.33.4 (KHTML, like Gecko) Version/5.0 Safari/532.33.4"
12b32dc5-b0cc-43a6-8c66-9b1f063be5d9,137.139.25.0,mobile,http://www.martinez-jones.com/,becker-smith.com,travel,577583CE4DD464CD,3,2018-03-22 20:47:31,Search,2018-03-22 20:51:22,DiscardCard,231,Opera/9.50.(Windows 98; af-ZA) Presto/2.9.188 Version/11.00
125a90a3-4331-4f85-9613-b070269ae323,134.195.149.90,mobile,https://www.davis.com/,garcia.com,travel,2B98FE7A03C8B78D,26,2022-02-12 12:35:45,Purchase,2022-02-12 12:38:09,DiscardCard,144,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.1)
28a0b7f4-39e1-4b2b-9ad8-bb11f71de26a,217.177.161.57,mobile,https://www.graves.com/,manning.com,health_services,B1DEC5CC1368E2FD,23,2021-11-24 12:49:00,SingIn,2021-11-24 13:05:36,Whishlist,996,"Mozilla/5.0 (Windows CE) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/19.0.833.0 Safari/534.1"
1d92dc06-8e21-476d-8c95-1bb12c315710,106.155.25.98,mobile,https://nichols.com/,roy.net,health_services,AFCCF5B8445C2559,28,2015-04-30 03:19:07,DiscardCard,2015-04-30 03:44:02,DiscardCard,1495,Mozilla/5.0 (Windows NT 6.1; ik-CA; rv:1.9.2.20) Gecko/8599-11-18 18:24:30 Firefox/13.0
4053be0c-2d06-45a5-a01c-d050a49445e0,108.62.207.56,web,https://kim-preston.com/,jones-hanson.net,health_providers,,28,2019-02-17 09:08:02,Purchase,2019-02-17 09:26:10,SingUp,1088,Opera/8.36.(Windows NT 6.1; doi-IN) Presto/2.9.172 Version/12.00
17dcfc13-c538-4e77-a001-d71b5c93919f,212.192.202.188,web,https://love.com/,petersen-guzman.net,travel,,3,2016-07-06 10:38:30,CompareProducts,2016-07-06 10:57:08,PageView,1118,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.0)
80f634da-29ab-4063-b099-37687713d406,181.227.250.98,mobile,http://www.sweeney.org/,nichols-wright.com,ecommerce,3744E18459D35510,3,2014-06-06 14:17:05,Purchase,2014-06-06 14:23:02,SingIn,357,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/62.0.803.0 Mobile/02Q267 Safari/534.0"
23cf7f95-00ae-447e-857f-1644b6a03086,68.219.192.45,web,https://richardson.biz/,vasquez-phillips.com,travel,,27,2014-08-05 23:59:11,Whishlist,2014-08-06 00:15:25,SingIn,974,Opera/8.63.(Windows NT 6.0; ta-IN) Presto/2.9.176 Version/11.00
d32e1ae4-e800-4822-8b0d-7c2b4e37959c,175.138.81.53,mobile,http://www.shelton.com/,underwood.com,ecommerce,2D019A97E561506B,19,2013-04-03 06:12:18,SingIn,2013-04-03 06:18:20,SingIn,362,Opera/9.14.(Windows 98; xh-ZA) Presto/2.9.167 Version/10.00
6b249675-52e7-48c3-ab88-4967a943524c,52.26.13.17,mobile,https://johnson.com/,foster-leonard.net,ecommerce,38ED9B6EC3D59314,17,2014-05-13 01:45:35,DiscardCard,2014-05-13 02:05:29,PageView,1194,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/46.0.873.0 Safari/534.2"
2b90d313-e57f-4735-9620-c9539cf8900f,210.184.206.16,web,http://www.miller-stone.org/,carney.com,health_providers,,15,2016-08-10 06:29:21,Whishlist,2016-08-10 06:43:03,SingIn,822,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.1)
44ea233b-3614-49ae-a61f-3b5aa9ccab54,197.232.66.242,mobile,https://www.lambert.com/,booth.info,health_providers,F1CDA03CD3626624,22,2017-09-27 22:39:56,CompareProducts,2017-09-27 22:55:47,ProductView,951,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/18.5l1779.0 Mobile/79F727 Safari/533.2"
8d721efc-95c9-45a6-bdf5-bbc1f226e109,209.253.244.216,mobile,http://www.andrews-rodriguez.com/,carroll.com,travel,22FBD6ED47220B9F,6,2013-07-21 13:13:11,SingIn,2013-07-21 13:36:45,CompareProducts,1414,Mozilla/5.0 (Android 2.3.7; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0
a54bfd9e-4534-4a0d-911c-b66c8f5383e4,102.105.244.94,mobile,http://jordan.com/,gonzalez-sims.info,ecommerce,3C8770E8157D9AD1,11,2018-07-24 22:55:06,PageView,2018-07-24 23:10:56,SingUp,950,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0)
df71eb31-3d12-4455-970b-50be68f7d6b0,154.88.142.101,mobile,http://www.lopez.info/,montoya.biz,health_services,B9171BE102151EF8,24,2014-03-13 16:24:10,SingIn,2014-03-13 16:34:39,SingIn,629,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/25.0.856.0 Safari/531.1"
503ff955-a9a8-4d19-b240-eb515fcc8891,148.192.122.193,mobile,https://smith.net/,dominguez-ramirez.com,ecommerce,3446ED13C8E72A4D,14,2021-10-24 12:30:12,Purchase,2021-10-24 12:58:36,SingIn,1704,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/46.0.812.0 Safari/532.1"
509ab5b5-aaad-4d55-8b36-41391c6c8170,210.31.246.215,web,https://www.jones.com/,cochran-flores.com,health_providers,,28,2021-04-22 11:18:43,Whishlist,2021-04-22 11:38:18,CompareProducts,1175,Opera/8.72.(Windows 98; Win 9x 4.90; nr-ZA) Presto/2.9.187 Version/11.00
4a635e26-f46a-47da-a4d1-d4ae8e2d9ba4,173.104.122.34,mobile,https://murphy.org/,campbell-sexton.com,ecommerce,D2D9740306D164D5,12,2022-01-28 06:18:04,SingUp,2022-01-28 06:33:47,Search,943,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.29.5 (KHTML, like Gecko) Version/5.0 Safari/532.29.5"
540b7b93-eb4f-4100-aab2-8878e7167de3,20.98.100.111,mobile,https://www.ryan-lopez.com/,raymond.com,health_services,FD50D0BF87973280,17,2015-05-07 09:40:32,Whishlist,2015-05-07 09:58:25,PageView,1073,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1; rv:1.9.6.20) Gecko/2138-04-10 02:17:45 Firefox/3.6.10
f04f3bd6-7f31-4da2-b86b-ba804d47ca9c,204.121.205.214,mobile,http://www.scott.com/,barnes-lopez.com,ecommerce,464A5052E42A04CB,3,2017-12-10 04:26:14,DiscardCard,2017-12-10 04:39:29,Purchase,795,Opera/8.61.(X11; Linux x86_64; he-IL) Presto/2.9.179 Version/10.00
ebd9311d-2279-47f2-b4a7-02034083e6f3,138.199.67.147,web,https://www.wallace.com/,lambert-fuentes.com,health_providers,,19,2022-01-26 07:55:16,Purchase,2022-01-26 07:56:40,Purchase,84,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/4020-02-21 16:09:59 Firefox/3.8
d6536765-c02e-4e56-9a74-08a72977310c,144.121.205.226,web,https://www.shelton.com/,james.com,ecommerce,,23,2013-04-13 04:52:17,CompareProducts,2013-04-13 05:13:35,DiscardCard,1278,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_7; rv:1.9.4.20) Gecko/6030-12-09 13:57:18 Firefox/3.6.6
b1c00fe0-470b-4b3d-9d84-300fcff83c07,164.245.103.160,mobile,http://stewart.com/,henderson.biz,ecommerce,3CFAE20FDC780C0F,5,2017-03-21 07:55:42,SingIn,2017-03-21 08:17:04,CompareProducts,1282,Mozilla/5.0 (Windows 98; sa-IN; rv:1.9.0.20) Gecko/3199-01-24 11:59:22 Firefox/8.0
c6be11c5-9df3-439b-9a73-fd8d40a59712,199.112.2.27,mobile,https://tucker.com/,odom.com,health_providers,F1F87A42CE89DF1D,16,2014-09-05 11:11:13,Search,2014-09-05 11:36:04,DiscardCard,1491,Opera/9.86.(X11; Linux i686; ml-IN) Presto/2.9.185 Version/12.00
bad47833-983b-4fdd-819e-5bb081a9ec35,216.206.227.22,web,https://frank.com/,wilson-wilson.com,travel,,7,2021-11-22 18:29:01,Search,2021-11-22 18:51:53,ProductView,1372,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1)
7890980f-dede-493c-b09e-44d81bed36ed,156.67.193.164,mobile,http://www.banks.com/,shepherd.com,ecommerce,4FEDECA6ACC5FB04,15,2012-07-26 17:55:32,PageView,2012-07-26 18:12:40,DiscardCard,1028,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1)
c209bbdb-3f44-4208-8765-b34354b912ae,149.83.90.62,web,https://www.green-douglas.com/,hall.biz,health_services,,23,2020-06-22 11:25:03,ProductView,2020-06-22 11:31:36,Search,393,Opera/8.62.(X11; Linux x86_64; szl-PL) Presto/2.9.177 Version/12.00
03550ced-1281-433b-91c1-c202df9459fa,90.189.61.136,mobile,http://thompson-jordan.com/,harris.com,travel,BB8024FEC1AA4793,5,2014-08-29 02:58:02,SingUp,2014-08-29 03:07:46,SingIn,584,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.35.7 (KHTML, like Gecko) Version/4.0 Safari/535.35.7"
56ee5566-bc0c-475f-a765-e439e900e3d1,204.68.35.232,web,https://cooper-mccarthy.com/,allen.biz,travel,,20,2021-03-10 10:11:20,PageView,2021-03-10 10:14:57,Search,217,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/9.9l6805.0 Mobile/16L728 Safari/531.1"
