cookie_id,session_id,last_action,user_name,conversion_id,session_duration_sec
226d0c6a-c085-40b3-8b87-039af86aa500,d2c929a6-6c12-4f1e-afbf-76f410cc893e,2018-02-16 00:55:36,,,868
cb1f3f9b-7c9c-40c0-90c2-a773bd443933,1bd69884-5273-4ed5-bda1-ea6f1813bc61,2020-06-03 10:56:44,molinasarah,,1361
56076d5a-575e-4d9a-ba0e-c6273f52b5b2,bf700eb0-49ac-4792-b145-1314d241dcaf,2015-08-09 18:07:30,ericagreen,"x8443,x9190",616
e318ee71-c373-467e-9dba-2675b09261f4,78b4197e-0e2e-42f3-989d-76301f792f6a,2015-10-23 23:41:20,doughertyjason,,487
9cba7520-f679-4c1d-b460-472de5dc67d1,a7c35451-e8c6-4e8a-98db-bc73627bfef0,2015-10-06 09:26:40,,"x3904,x2276",400
8d11a629-b5e7-4f94-ae04-eec36a8345d6,d085b08e-6c11-4468-b030-c880dc8e5057,2017-02-21 09:29:37,,"x9506,x9079",212
6bf6856e-a99b-4b72-9f2e-e49d0a72b36c,508ab277-d7db-4a5b-a86f-ebf8bd453225,2022-06-08 16:50:03,,,162
381b23b1-ffd2-4c96-a177-2df67363c3e1,e1a2b5f6-fc77-4840-9fff-e3f4f377944c,2020-05-12 18:28:30,jasminegomez,"x1632,x7684",1218
6c413437-0554-48d6-b563-422f12438888,2e990c3c-8fef-46ae-b772-eaf6ba2ea6cd,2013-08-29 16:28:04,,,1732
37f0abe8-1225-400e-add4-78c4fe0bebfd,91957fe8-703e-41db-9bdf-763552b1dea4,2016-05-27 23:08:28,haleysanchez,,755
478bb1b6-913a-4715-b2e5-dcd51b7b29bf,b78a39bc-c6df-4691-935a-8c9a071184a2,2020-11-15 02:46:30,qcarr,"x1188,x9195",481
42dae1f8-4e1b-47f1-819b-4e32666f5523,9ab95c38-c2e7-48f7-860f-f0197c09e6a8,2015-07-21 18:57:06,qhull,,52
62a39625-f1c3-44d9-b65f-de7b5700b885,8f9026ef-2db3-4cf8-94a8-00cf5a2a6421,2020-08-10 15:19:38,,"x218,x88",780
853e3a1a-747a-4514-8bfe-c02307c553f3,f0a2e760-18ae-4d98-b28c-63851d8c953e,2022-04-14 17:49:51,,"x6233,x1262",1481
3fd39c34-33f3-4176-b845-b40e1d0d0991,e521792f-aea3-4512-8ba7-c31f5ad13538,2012-07-28 10:20:26,ibarracaleb,,1317
b1ce47bc-4960-4ceb-9653-42e7e8c23fc6,52b58769-59a9-491e-b109-8cf99bcebaee,2015-05-28 01:48:01,,,918
208219c5-e8e2-49de-bf81-75833ebb1b18,80c98872-cfa2-432f-9f5c-73cd1567bb81,2012-07-30 15:15:49,,"x4259,x5995",394
dfe275b6-dfc2-4b9b-9acb-e1cec166f861,79665b01-a0e5-485f-bc93-098d5bd63d19,2014-12-03 16:25:44,,,1005
ae6a6fba-c217-4ed1-8ad8-8335a95705c4,5f19f87b-4c81-4a49-9149-a633a1a81a6e,2017-08-05 05:59:56,deborah90,,1583
b61f9991-b672-4dfe-bb4e-4d0a3997b2cf,3ea9c342-1087-433c-8f39-3c8b41951b8a,2017-01-10 05:37:21,,,1610
8aeb5e4d-13a9-47af-91f3-12f5c996b92a,66fcc51a-f9e7-4fa9-8a40-a2cc9cf53459,2015-02-19 13:40:30,,"x1890,x4597",1438
30d99109-d257-40b6-b346-213e28d76bdd,f5894f7b-2efb-438c-8b78-f23e90a58530,2015-12-30 10:12:30,loriorozco,"x7047,x875",1561
26ffd1e3-bf09-4e1f-9a94-724882e4dee1,d127867f-5355-412e-9cdc-87ba1c221fd0,2022-02-22 06:26:07,denise58,"x1555,x9872",861
9c7d7ae0-4150-4ebc-83a5-88dc5d562c48,5e21faec-c360-4f43-b3a2-63984b3667db,2014-04-13 14:24:03,,,1425
21ade443-69ba-4533-9451-7b65dc505272,22d8dd00-1671-4fa7-977a-fd6ab2541e74,2022-06-13 21:44:17,heather47,,646
3effb01c-1f8e-4ddf-9edd-0e7a6b7a4636,f770853a-ce4c-4fec-822d-f3a7c38bfbac,2022-03-28 18:11:55,,,1262
2cf037c2-97ce-4c3b-a013-fcaf62ddca8c,e737d865-9dcf-4133-8dc1-013e5f20ee99,2015-08-18 20:14:44,,"x4020,x7141",1230
c4104939-12ad-4376-9489-eeb18903bc88,a6afc4b5-73d6-4b19-9a9e-21233db35cb3,2021-01-28 16:37:13,,,314
a1582d3e-1968-42a2-bcbc-0f98712a0b39,ecd1dc9b-619a-43d9-bc15-7518fad16445,2018-06-10 12:19:42,mcobb,"x3275,x996",309
cee14cd6-7286-4364-8d7c-49acfa617fcd,fa6fb095-e3f8-4068-ad93-7823208257cf,2018-06-27 12:19:13,,"x9283,x7482",1726
bd54210b-920e-4a9b-bbf7-fc0f3c2a1376,611a2917-1b84-42be-a53c-869e23fd8c3f,2019-03-21 09:10:31,,,1245
fd750886-fde2-455e-9839-7bb492f73a9a,a119b414-2e09-4db1-b804-7db21d3c2d46,2017-10-04 03:04:38,,"x9213,x5049",952
0ca2a885-e9c3-4f46-8a83-ce14ac370692,9c2554a7-b18b-4089-8b78-ef884d75e96f,2019-08-19 11:30:51,,,785
232e1248-2243-443c-a744-3b61660bd28e,33b4dd64-c528-4f6f-abd8-5c99c1883c06,2013-08-04 05:01:17,,"x2359,x2420",32
fa5f90aa-ce6c-4248-b58c-76a1cb14f114,7d08da78-3b35-4468-be2e-79304430fbeb,2013-10-14 10:04:41,johnsonsylvia,,1728
461a0ff6-2250-4178-be60-a2bc400dea2c,f08f6b69-e534-4f37-b646-6bc9a3c9f702,2018-03-17 09:57:16,justincole,,1164
7af0a483-c61e-4e5d-8e72-2cbcb0d3d07f,a5f0525b-d452-4f74-90f2-70178a49187d,2017-12-01 03:04:27,,,189
73d70ea6-5ec4-4893-bfe1-53c117107378,4e7f82dd-4fd9-49b9-94a9-4ba6648e415f,2021-08-14 02:30:01,donna36,,495
94316445-78b9-4644-b058-08dd82792a93,3299509a-c54b-42b0-92ed-f125b3a79e14,2019-03-30 16:17:10,,,934
21de1011-677e-44b8-9379-278a6e54fad4,8dca308a-5e5b-4045-b9d7-725d5ff22a13,2016-04-19 02:12:44,joeljohnson,,1166
9848567a-83b9-4a4a-9e06-70aaa2a7d3ff,5b6fd392-c815-470a-94c1-bd8ee5a3b6a7,2021-11-29 01:08:59,,"x443,x8786",666
e6c51428-1021-4a15-ab50-8990530e77e2,dff16372-bd0b-42bf-9dd9-426eaf55a806,2021-01-13 15:09:35,,"x5305,x5776",885
a18cb208-626f-44bd-be84-d0d43f31fec6,74fe9236-1d0b-4779-bbb5-30b5921319d8,2016-09-14 21:52:11,stephenhenderson,,438
be595fcf-2345-4ef7-be1a-734979f7dfbd,9e999622-8fcd-4df1-98ff-9d3cfb996ae3,2013-09-24 07:51:52,,"x8367,x5587",732
f3f2b90e-8a93-4cbe-9766-919d3733fca0,e361e8cb-1701-4ec0-a3c0-2c9bd7db4786,2016-11-27 01:40:59,dawsondanielle,,1692
ca70cf39-9012-4d6b-8196-b53981a7a161,336c7f0e-fd84-4043-935d-d200f42fe71d,2017-11-19 08:15:32,tinaclark,"x8037,x7607",1680
2834eaab-e238-4021-9438-6ddd37c884c3,81042017-74dc-4b2a-8b1d-7fac592ac3df,2020-12-05 18:37:40,rodney10,"x9209,x8412",1667
d6302570-daa7-48af-8b6e-d8e6aba4b3d2,2eec35c2-d961-45e6-8854-dbfbc1673ca8,2015-08-17 07:51:44,sharon58,,1668
becc73cf-237a-497c-b02e-158bcb148be2,8591285d-ad93-41b1-b6f2-6e18d85a3140,2020-12-22 14:51:54,adamsjack,,913
56bb6fc7-a007-4519-8a3b-bfddf5dd4a3f,66abd87a-b29d-45db-ae46-30c8cf602797,2019-02-23 19:09:27,,,1167
8b4ecd01-364f-40db-a49b-09910a1046c9,6296950e-7d87-40fb-8d6b-980da2fb8fe8,2019-09-07 04:48:53,,,1703
7b3665ab-6e24-4d15-be8b-1f346f7c46df,cb6d6af1-31a8-42dd-86b6-4aad7fc4f82b,2013-02-04 03:02:37,,,750
23e0e242-29bc-423f-adcf-1748cb3113d4,0d41a32e-5fe5-44ab-9af7-7a6b15973139,2015-10-13 02:58:49,,,1722
219a9a92-b0f7-41ff-97bb-ecb551641cfe,b1a9146f-3387-4aec-a9f1-3c29738f419e,2020-08-02 07:54:28,cdaugherty,"x5130,x5601",608
2f2ba288-c812-47bf-9af0-199b41eb5593,85c94be2-80e8-4090-ad3e-3c70c6fda863,2017-05-13 03:36:43,sanchezrhonda,,1110
6927bf88-62c1-4bd0-a011-3dbb054ac0c3,a7bcc6c1-8720-4e21-b624-60fa9de9d27f,2012-07-12 08:53:58,,"x3008,x4071",294
30264779-9d70-4007-824c-e1c406b98b12,6431146d-26bd-4358-8fa4-d5c996cc0c9c,2017-02-14 22:46:46,,"x6638,x7320",881
10fd6f9f-21de-47ca-814f-15ec88cd17bc,ad1b9f53-1d41-4abf-bb18-fa9f4b5a0117,2019-01-12 10:50:27,,,524
abca9c6c-5b04-449c-a0fb-08387333579a,6a2f3870-f2c1-437e-8337-0b0651cdb935,2020-05-04 08:28:04,,"x3920,x3261",1352
b4f40e35-1e2c-41a2-8a20-ba081888e892,d12838ba-586c-4a7d-9bc4-3c0e633a2a3c,2015-06-07 11:07:12,,"x3736,x8271",630
e1161a6d-e151-4357-b06e-abc8109c3458,d8695b0c-13bb-46e3-8ad2-471170af8907,2013-06-06 07:43:47,,,949
7a08b867-66b2-4c88-8421-6dba17cfe6b7,f5ceb105-3954-4678-b14f-c2c67cedc552,2019-06-06 21:24:48,hicksmichelle,,863
fc55f1a1-ad99-45a4-b697-a5eb8da72807,66472c29-9de9-4fb9-afbe-cdffc30e6de1,2020-02-18 10:20:12,,,704
a8023856-5ec0-4199-a313-ec7e06766e2d,2c87bd72-761c-4128-8b4c-ad4cbdc9577b,2021-06-03 08:03:06,,,1621
e90ee8bf-67f7-4c12-b91b-dafb31ae240d,5ab118d4-66d2-4b74-9a9b-88320e798e23,2016-11-25 02:41:52,april42,,1356
19b8bc4a-a2da-4db4-b317-baf4e0efde5c,aa340ae9-8158-4f09-af2f-6293a58ed3a7,2021-12-09 00:16:42,williamschaefer,"x923,x5085",1019
9c9a083d-31f4-4eeb-9fb9-f4dba59e1a40,de4edd75-ab12-4f52-a6e7-9a149dbfaa04,2020-11-02 09:45:58,kevinwest,"x41,x8835",840
8baed951-492b-48ce-8b9a-5b268b34535d,59fdbd50-1b37-469e-9b55-5ead16a42cf9,2015-11-04 16:55:40,cobrien,,142
a92cf64a-654a-4d7b-9d12-0840bf6076d7,ddc61265-88ab-4877-85d3-604beeec2b25,2021-02-15 07:04:44,,,532
0343fccc-2432-422b-ad79-c7b80bacf687,a6dd4ad6-33d3-460b-9c62-7875c295d80e,2016-01-27 14:50:04,brandonlee,"x9247,x3720",749
82e693bb-c897-4b61-b2e3-ed0a16b3c17c,124333d6-b831-430c-830b-d7e6d4a6b91a,2017-12-24 18:39:52,sarahedwards,,1089
fbd66c01-cb62-46b5-bb31-064a0fd357ba,58fdbcd4-a499-4421-82e9-fac15dd148a3,2021-06-27 19:12:35,williamsjamie,"x3263,x139",1756
958b7203-f574-41ce-821e-99131459194c,5df0de61-26ff-4fa8-8b5d-5fee07172e20,2021-11-24 22:38:24,katherinewhite,"x7812,x2173",1084
f251c228-b02b-43bc-956b-780d421157ec,c1d60d16-729c-49e0-b41a-3eec53178a31,2019-11-11 14:20:37,glenmiles,"x5419,x3864",1367
2e322042-d0f4-4483-88f7-cc6bef008299,6291991a-8b38-49f2-896a-7c79881cd011,2021-08-06 22:22:33,,"x6069,x985",472
80433c95-5354-4998-a41b-7ce8a628835b,a523b960-51eb-4440-be3f-49cae6001961,2013-07-04 01:50:42,katiegriffith,"x8158,x2698",1188
51f8bfbe-561b-4785-b56b-a3cffbf0d1ca,ab7b1406-cb40-434c-b3e6-09af589ee9d6,2022-04-25 07:25:39,combsnicole,,1724
dc918eb0-3972-4c43-b4c3-15afc6dbbab5,57d9f7e9-dc9a-41f6-9fe7-5a9677e59ae9,2020-05-04 00:58:53,,,1297
1408269a-3c85-48a6-b431-b2119b1984bc,e95e97ce-9e35-47de-93c2-518ed9523976,2014-10-23 04:57:29,,"x2049,x4552",267
55476f4f-8b90-4af2-aa85-f31940c5ccaf,6713fab4-623e-489d-9aca-9c433b26b8a3,2014-08-31 07:54:17,,"x1315,x5957",1426
e24834a6-6af5-405a-99c3-4bd935b746a6,8f7a61c0-dab3-449e-9458-5deba17e3ad2,2016-05-18 05:29:27,leeapril,"x3801,x6805",1783
11aaacda-05f9-42f6-bd17-8b0a8ccbdb07,188aabce-8ee4-4fc5-8eaa-1cbf5bedcde8,2018-09-28 23:39:11,luisstewart,"x1512,x7120",744
207da354-1bdd-43ee-af14-3099a464d470,7ebda30f-3306-48c3-b8c5-d015bf9d999a,2021-08-27 05:51:59,,,302
3470e87c-b6a9-4e8a-8820-39ee357ce109,d74a0fda-1511-4f18-b836-d6f2b2ae267d,2013-04-24 21:39:12,,,1386
a6e3ea49-07df-4ab6-bcd0-d5185e009114,5c1314ea-5c24-46fa-b228-f26afabf972c,2019-10-05 13:26:50,jenniferturner,,1657
6ddad8a4-4cd2-48e4-86a2-9f1329b0610b,cf64f57d-1923-4d31-9bfc-7f91bcaec63b,2019-12-17 13:47:19,daniellucas,"x51,x5415",376
0a2b1e0b-de03-4e69-b228-6312e987624c,9a967fa1-4a6f-4d7f-9946-00404b767ae9,2020-08-04 20:45:35,john97,,1124
ba10bfc2-c6b8-4fac-965c-9b20fcba47a4,6a70b4dc-842a-4615-a97e-1770f6267c32,2012-09-04 01:23:25,cody26,,1329
283f01b4-0d45-46b5-b723-08dfdfb4cf65,92eaf2f0-3600-4cfe-b202-50fb6a9accc0,2013-01-25 21:31:07,allenjoseph,"x7532,x4308",1629
56c79c56-9307-45bf-a4db-43bee4d874c8,ebe337c2-bf3e-4c10-9253-ec71e562ac6e,2016-09-28 06:31:02,reeseangela,"x8587,x7456",1509
cc4cb418-57f0-42fc-be17-36fa4ba6c361,1e9bc5ac-fe7e-42f0-86ed-034dca6a279b,2018-01-18 09:17:48,nvalencia,"x7000,x5696",499
623b889e-d513-4f4d-8d02-5c85a69ce428,1f35528b-7c5a-4e6f-ab79-c6f042059653,2016-02-25 13:28:43,,"x4267,x2509",1073
e98ac43c-d696-435d-b07b-d52ff8a745e5,84df6249-b4a8-4c96-8995-3f21340b4b88,2013-07-17 05:06:47,,,1454
8db0ae3c-f783-455e-90de-6ab20b0a8cde,1dda3853-66b9-43d5-844d-01482365917f,2019-02-05 14:25:59,,,595
3051e1f0-be3c-42ef-8633-6445279ce561,90760675-e69c-4268-9742-12bac7609fd5,2019-05-05 09:02:54,,,1034
670ec9f0-36c4-4dc9-8b07-c7286280c88d,eb5f249f-920e-418d-9683-14f758202c83,2013-12-17 14:06:57,,"x3563,x2564",680
0a1a66d0-502d-4433-b8b9-2beec96d1907,81033af0-a39f-49c3-8cea-d9fafc695a56,2014-11-04 09:39:25,,,984
8a59c988-2bfe-452b-9b25-96d9c56fec15,f2c693e6-45bb-495a-b9b7-59b93976ef6e,2017-11-16 17:07:18,,"x646,x9202",1180
caa55727-a187-4f42-a704-2fb7937e930a,0af0039f-fadd-4a8f-8ce4-e46b88985a82,2022-06-03 04:57:49,jamescrane,,90
5e0b94c3-e18e-4cab-9e8b-548ecc69f4a6,4074c9d8-8b5b-4739-b3f2-9ed812e9d9f0,2012-10-03 13:03:23,,,1502
d65c04ae-bed6-4cae-bdc9-e693e130599d,b0bcfe25-32a2-47db-87ac-acc526f647cd,2016-04-07 07:31:35,,,594
1dbe6a73-24bd-4660-8097-35c07b85cc0b,5453a9a0-f70c-4650-8147-05d20032840a,2013-08-27 01:46:47,,"x9804,x4638",1138
56ea2cf3-4398-45d6-ac6f-3d9ea998bc18,f28ad9b6-49db-4e49-afaa-02d610fe8373,2015-11-02 03:06:42,collinsrebekah,"x5116,x1223",293
e0d8e831-139c-450e-b7b4-508e23ba59df,d3610381-e882-4a5a-b7ed-0996dc5262de,2018-09-22 08:59:19,,"x5456,x7537",1137
4e08bfdc-d252-400f-9638-ce9337673031,2d8a2e46-6a8a-4180-b1b6-14c9fc0087ad,2013-06-01 20:32:04,,,300
313af7a7-b86a-4ac5-a36e-11c427884544,231f9bf6-0605-469a-8d10-72088680ff24,2017-08-11 08:09:54,,"x9928,x8532",1722
49f2bd60-d339-45a7-9c36-2845b8d9ae8f,a6fc7c5c-bfbd-4ab8-853e-1f4a804126ba,2021-09-16 14:51:42,phillipsbrian,,1270
7c9b86ad-3880-4f2e-adf1-6fb0d0721438,5b70a4c1-89e6-44d1-891c-99ef06b9584a,2021-12-07 10:22:15,,,1202
1ebd1b51-87d7-4985-acac-d1140fa7b2a7,0105219e-d4d4-4b48-a1c7-e8316ebe96be,2017-07-23 22:36:29,,,1488
119b82e3-37e8-4ed0-a82e-91b2e52c09e3,151d5876-36fd-48aa-9b7e-2ec52c443d3f,2014-12-25 03:30:42,travismartinez,"x5766,x2998",1700
1161b9d6-12c4-425d-a3c3-4e35d7c5e4e3,3e5ceb9d-2dc8-4d19-a745-ab6251670cb2,2021-03-12 06:51:03,michaelcombs,,468
64374866-7b31-4928-ab41-3fa8ae6bde2e,65c38d86-445a-4c8c-9e4f-81f8f74e88c1,2015-04-13 09:27:36,,,1354
6058d193-a9e7-4266-851c-6a828e114fbd,a2d551e0-7c00-421c-a493-f325ec641e03,2019-03-05 01:14:01,,"x196,x2483",546
f0226af4-fc75-4262-8338-681b7a77e334,ddef7030-7d5a-420a-8618-8cf32ad52f76,2020-11-05 12:14:53,salinasryan,"x6215,x7246",1465
de9a0a87-faee-4008-a236-76d21990c699,9dc7fdf2-4c63-4281-8028-7c9397f0f1f2,2015-12-18 17:42:13,,,1010
35bb98cc-4896-40b1-890b-31481a5ea684,79e449ed-1310-4db9-a25f-daab042dd8b2,2021-05-29 06:25:56,,,449
a120eaf7-71ec-415e-b1d3-ca47e6255201,07a0b7ac-5804-425a-8bc3-7ca92bc33212,2013-06-30 21:54:08,,,1092
56e17321-3b52-435b-8f12-3d5be985528e,2c2a25ce-d340-4fe2-9764-f3dbd6727092,2021-08-10 09:38:56,,,1164
3b82dbd8-96a7-492e-93fc-ab3b4b861391,d59023df-502a-4f4d-8299-68dcab569b26,2013-04-01 15:06:42,,"x6767,x6265",1380
3246550e-4cd8-44b5-9924-19e2ba222cff,4e19859a-1dde-4cdf-ae75-cee070e709b7,2016-02-01 23:31:51,,"x7162,x6921",668
3bf1014b-7c84-43f8-a465-b0974cfeb75c,c7a04367-bf7b-4893-aac3-df2d7d194be1,2014-04-19 19:29:16,,,937
47264ebb-3817-4ea1-9dd5-9d100be9a640,4a40fe8e-6a11-4357-ab37-f9e9534e844a,2019-11-21 22:06:40,nicole64,"x3748,x4240",1274
ce85e888-384c-4de8-8557-9bd6438341aa,7b821e24-003c-4dc7-b709-1948c038ad06,2018-11-20 15:37:29,,,553
c1baa3f5-76c8-4a64-9846-eb1eeaa7201f,cb4aeadc-9f46-41d9-a8e4-bedf84069409,2012-07-16 00:25:33,xjohnston,,466
c060d246-b307-4cb0-9bc5-eafefc28b352,817a4936-dd8d-43f1-8344-deba6ebba834,2019-10-28 17:35:49,ashleyharris,,84
aaef5232-22de-4534-befd-aef501aa0634,7a8a9a72-a631-4e73-8d6f-c765706554ef,2013-07-08 10:12:30,,,470
3d1732b0-ed22-402b-8fcd-e1d906903eba,f88d87ce-bc10-46d6-abd6-3751b8f1d4cb,2021-08-25 08:10:01,,,651
6b384945-6800-4740-a006-4143e165c045,0e4d10d9-e988-4ba7-bb51-d946e30b8ab4,2019-05-05 14:47:27,,,1562
3fe0925f-42e2-4265-a335-cf4bc08d9d6e,fbdcef08-4d63-461c-8ca3-e09dd9915d1d,2015-02-21 04:58:11,cindy04,,1642
e906007d-cf22-47e1-8dfe-8149c26100b4,5bb23f1c-88de-48f6-986e-b03feb1d91d5,2015-11-23 15:39:22,,"x3916,x5120",910
e31c8d7c-145b-4eb1-a9a1-823ef03604d0,e63e3129-0b6b-4a1c-b40a-00f0aa1c9c09,2019-04-15 19:52:05,gregory33,,54
d24d4072-4d3c-4420-bed4-63cb856571c1,370e1df6-03fc-4d03-8ab3-05bfa2423702,2019-08-10 22:40:30,myersbryce,"x2404,x4319",760
1adbbc75-62e5-48ac-82ee-cdef1384c911,48322c08-1919-4bf5-87bf-3798f121214c,2014-02-10 10:36:04,,"x1346,x1265",272
fb46baf4-5fbb-4779-8140-57a1746d3651,f3606344-2472-49b4-b346-3df1d6c8fa4f,2016-03-11 14:33:51,connerdaniel,,694
62e2bc42-4aac-41bb-a853-b4c6d0ca9195,09fe67a6-0f74-4887-9b59-badfc8b2772c,2019-02-23 17:15:03,,"x5833,x7662",1051
ff9efb90-673a-4af1-a718-678d7eae2d0d,31b48885-fa27-43b8-a94a-8106e4e6c085,2017-02-10 09:15:21,,"x3125,x5579",522
b84d617c-004e-48d0-a5b1-473133d69e7f,3c220dd3-1a4c-4489-b877-7a6e7d936ee8,2021-06-30 11:57:18,,"x5761,x4785",1219
dd5f3ab2-0e57-4c05-ab51-8f98a23ba555,8f0b4663-2a51-470f-b864-af38a3dfc94c,2021-09-28 11:41:33,,"x6842,x2989",1753
5c744a09-1887-4474-b066-7078e140acda,4358dad5-a347-4d40-ba22-be6e6ed415c8,2014-04-18 16:51:34,greenlinda,"x2852,x2925",1345
3c1524e4-8d3e-4ef7-9a02-97a1a227f867,736086d8-1159-4678-ba2c-8a36d88a2680,2019-10-20 19:13:45,,"x1577,x4412",1733
8c1eccc7-4e09-4afc-bbe5-71976c43f5d7,9b2e7b82-4d39-40c3-8b48-49cd90cbb5be,2018-05-22 01:52:09,elizabeth87,"x4087,x880",744
14d1ceea-27ff-4445-8c43-962e88eb19a4,d00cb86d-adac-4ce2-8624-88905d1372f5,2019-12-12 16:47:52,nwatkins,"x5335,x6390",1169
cb86ffa7-28bb-437a-8fd6-812707db92b9,5e1f9327-7451-4552-8741-94fb3d690e3e,2014-09-14 11:35:29,xconley,,644
c1b32f44-d7ee-4126-8ce9-51a5212cd645,b359e3d2-31af-4573-9668-324ab6c7f380,2022-02-22 20:53:15,,,56
efdf418a-ea51-4034-8f22-9c82a6eed5d9,ab3ce190-7e18-4ec5-a64c-ff268371e09f,2020-05-06 18:03:13,patrickcatherine,,1725
c01206db-feb9-48aa-8f21-c1de20c90415,3fdc8689-aea5-4478-a9bf-a05d79dcd86c,2020-03-23 13:11:06,omarhines,"x1700,x8051",1737
24a17324-5e55-4895-ba3b-8c007668aad5,e569511e-a4d6-4b4f-943a-316a08e4fb7f,2020-06-01 16:46:53,youngelizabeth,"x5405,x7800",841
c492b92d-3c0f-4bdc-8777-de3736edad66,c49a8c11-1afd-48ce-8a5a-16047f5b7ef6,2022-04-01 04:05:56,robersonrobert,,1704
a333a70c-40c3-4b14-8daf-89ab6be80673,141cdcc6-6877-4d25-800d-8d5578fdbb42,2017-04-27 10:54:56,,"x8230,x8975",640
b910fe47-3716-4094-95ec-b525a0227b7b,527d0cbf-7d74-4900-ab72-0290ed67390b,2020-06-30 04:19:12,,,1799
7fb77a11-2a5a-4327-959c-3b00db741135,b4cd8878-fc9e-4a20-963d-246479d37b06,2017-10-09 05:53:23,jstewart,"x2318,x9909",1361
d0a0cc98-a35b-4584-9970-0d74fcb9bd57,01aa91fd-5e69-4f32-b9a0-67e027f60191,2020-02-22 19:28:21,,,1723
64b98e53-6707-4940-8903-ae8286469599,38a225c8-3cc3-4d01-a6a7-bafa6045263e,2018-06-12 14:01:37,,,1249
d8e3217f-12a1-4b91-80af-fbd2c904243c,f229500e-5c86-440e-a138-09a32f53134d,2019-09-12 02:27:23,,"x406,x729",1415
3adb209e-621d-4299-914f-10acf02562ee,a6ab8935-7884-4464-8ea4-8e92930ead3d,2022-01-02 12:49:19,,"x8255,x7015",1497
01de1002-2e3e-4982-8179-3d7cdb7275d3,932c8695-f8ea-45b4-ab49-9dd1f29f7393,2016-07-20 12:59:18,brentmorgan,"x5892,x6265",560
f95bc325-b2d3-4ebf-b67f-a5022d81ed0c,964a9e87-9e0c-43ce-a7d1-32318827e3be,2022-02-09 11:03:10,becky43,,988
97bdedb3-1583-4f96-a957-1ab3ba0ee074,0f6947b6-aa43-4295-8aa3-86808714a227,2013-09-26 14:08:45,scottjonathan,,1516
c4feec99-70e8-4898-a904-6589044f981a,11572b1f-fb7a-47e5-b06b-670a831f3dbc,2017-09-05 01:21:18,juliasmith,"x7227,x2782",737
d537526d-b8e0-4d49-abec-4f7a022db0f7,db3896e9-00ce-4ab5-a8f7-4cd9cc5a00ec,2013-03-03 06:18:54,,"x2062,x2509",1449
417968fe-2b8c-4ed2-ae29-c3a497dd8b84,253a491c-0197-4707-ac87-fbcb2c4ec92d,2012-08-21 13:35:37,,,396
fdb1272b-5d63-435e-925a-aeef12715f26,26fa0384-210d-4ba1-8556-56d258d0f4eb,2018-08-09 17:20:11,,"x456,x5011",280
6c7c436c-54af-4d30-a31b-9cddb32f9bbc,3fd878bb-1429-40ff-a40e-504ae46ec7a6,2014-09-07 08:17:19,austindecker,"x8432,x3319",828
a8022524-6d71-4a8a-b301-21dbc8debade,4b01eaf8-9bee-4a73-8b2e-45819823b35c,2016-08-23 10:13:07,,,185
704823f7-83a2-461a-8d7d-0622530dadf8,c708b4ee-81d7-4ff9-9dac-233e39ab76f9,2017-06-30 00:08:11,alexandergordon,"x5587,x9210",1568
3cfc9361-460e-4bd1-bc17-745bc171aae7,086fb9d5-cb79-4b35-9881-26db37ee8dc1,2014-10-03 23:27:02,cuevaslawrence,"x6033,x9126",1252
59f3ae74-0008-4ed4-bb70-2b198b2a9e44,accc8ec8-b20b-49d2-b3cc-0bca93202c6d,2017-07-22 04:48:23,,,1675
d7dd8f4a-aec7-4f8b-924d-451e87407a8b,f4ebc5d2-b0cf-43fa-a6a5-39911a6c3119,2022-03-12 22:01:59,barbaragrant,,354
7a4c452c-0b43-4f22-b30b-bb06e40360d6,6644d054-5f85-47a0-ac84-8ebe93836687,2013-04-25 02:51:38,,"x9336,x6949",409
29277786-fd01-473a-b8bb-ed7f19c1b22c,7b8f930c-505f-4cd0-9070-799810f470af,2012-11-26 17:34:15,adam77,"x7247,x6801",1189
72ea7a37-d9b4-4ad8-b9ee-c38e98b7faeb,8683c4be-d966-4590-801b-18a2e3720c23,2012-11-22 04:09:48,aguirrecheyenne,,361
df431ccc-bd37-42f3-8e6a-516409e72c02,6d14c535-1dbc-4bfb-b026-d03273388b45,2016-05-27 13:34:26,,"x3016,x2387",1040
7f7b6388-d65d-4eae-a368-0372da324ee2,a71a9e22-610c-40ca-be25-d794196a36e3,2018-11-10 21:50:19,delacruzlatoya,"x3398,x2080",1408
aba2afa0-82e6-45ba-a581-6ff24aa99eec,b400404c-23c8-4b5f-bb33-524f9d4c9cc8,2013-03-02 13:02:22,,,1209
8c054c24-ecc6-4568-b1cc-d0529f4ac38d,51f001c5-b0f9-49e7-9fd3-ec7185f2facd,2014-06-24 10:01:21,,,738
186556a4-8ba5-40c4-a9c8-a71fbfc5f6d7,e0b65a0b-44f7-40b3-b2de-b06f80680234,2016-02-03 07:10:53,fchan,,794
589d2a70-a4af-427c-be34-0f2ce734acd7,884eaf9f-1ce5-40ea-888c-2f32df2095eb,2017-06-16 00:51:08,stephen97,"x196,x6541",877
02b25741-68bb-4905-a228-96d167f68049,378b8869-d570-4481-aa29-cb2c9c98c6e9,2021-12-07 14:53:43,,,859
ab4db808-c956-4e03-8afd-9d2029f3ecca,f347da2d-d891-4b80-b0b9-6f74a47ebf66,2018-03-30 18:40:43,,,403
